subject.ID,Anterior_hippocampus,Posterior_hippocampus,MISC,Meninges_PHC,ERC,Br35,Br36,PHC,ColSul,OTSul,Meninges
sub-4052945_ses-PREFU24_run-002_T1w,1301,1470.25,3,11.5,417.75,586,1702.25,891.75,256.25,226.25,239.5
sub-4052945_ses-PREFU48_run-002_T1w,1308,1451.25,9.5,9.5,387.5,561.75,1620.25,862.5,278.75,232.5,276.25
sub-4135058_ses-NAPFU24_run-002_T1w,1917.75,1980.5,179.5,220.5,832.25,855,2673.25,1024,620.75,363.75,476.5
sub-4169074_ses-NAPFU24_run-002_T1w,2133.25,1701.75,232.5,188.5,615.25,734.5,2678.75,1132.75,345.25,414.5,506
sub-4210489_ses-PREFU24_run-002_T1w,1633.25,1502.75,41,122.75,571.5,621.5,1974.5,848.5,219.75,314.75,309
sub-4317780_ses-PREEN00_run-002_T1w,1524.75,1604.75,43.5,125.25,577,596,1906.25,943,356.5,315.25,294.25
sub-4317780_ses-PREFU24_run-002_T1w,1508,1602,58.75,131.75,536.5,636.75,1782.5,966,351,321.5,304
sub-4360628_ses-NAPFU24_run-002_T1w,1627.75,1935,29.75,78.75,579.75,612.25,2031.5,882.25,284.75,418.25,349.25
sub-4365974_ses-PREFU24_run-002_T1w,1709,1802.25,76,131.5,577.25,470.75,2057.5,912.25,207,402.25,331
sub-4365974_ses-PREFU36_run-002_T1w,1692,1771,73.25,117.75,576.25,488,2058.75,936,227.75,429.75,265.25
sub-4365974_ses-PREFU48_run-002_T1w,1665.25,1740.75,94,138.75,543.75,415.25,2008.25,919,199.5,432.75,353
sub-4437799_ses-NAPFU24_run-002_T1w,1388.75,1567,277.5,282.75,486.25,547.25,1917.25,992.75,637.25,313.5,481
sub-4498598_ses-NAPFU24_run-002_T1w,2002.25,1611,189.75,183.5,732.25,912,2122.5,1044.25,688.25,139,465.25
sub-4498598_ses-NAPFU48_run-002_T1w,1969,1620,159.5,195.5,684,874.25,2152.75,1018.5,729.5,154.25,496.25
sub-4532706_ses-PREBL00_run-002_T1w,1486.25,1486.25,153,141.25,629.25,747.25,2091.5,1095,382.75,164,289.25
sub-4532706_ses-PREFU12_run-002_T1w,1489.75,1453.75,176.75,180.25,637.5,613.25,1969.5,1069.25,424.75,185.75,384.5
sub-4532706_ses-PREFU24_run-002_T1w,1544.75,1435.5,171.75,157.25,626.75,667,2025.25,1048.5,378,199.25,328.25
sub-4538817_ses-NAPFU03_run-002_T1w,2086,1611,178.5,179.5,746.25,798.25,1717,857,379,244.5,326
sub-4538817_ses-NAPFU24_run-002_T1w,2027.75,1545.25,193.75,165.25,676,781.25,1662.5,874.75,374.75,220.25,317.25
sub-4538817_ses-NAPFU36_run-002_T1w,1959,1571.25,235,212.75,584.25,727.5,1652,822.25,410.25,214.75,382.75
sub-4541749_ses-NAPFU24_run-002_T1w,1574.75,1335.75,195,190,557.5,693.5,1511.75,1020,685,298.25,368
sub-4541749_ses-NAPFU48_run-002_T1w,1499.75,1271.25,224.5,207.5,462.75,667,1448.75,1015.5,758.5,312.25,401.5
sub-4628515_ses-NAPFU24_run-002_T1w,1199,1592,141.75,276.25,482,468,1802.25,652.75,370.25,268.25,513.75
sub-4696223_ses-NAPFU24_run-002_T1w,1339.5,1667.5,74.75,277.5,557.75,736.25,1988.75,938.25,271.25,136.75,358.75
sub-4715777_ses-NAPFU24_run-002_T1w,1401.25,1689,150.25,231.75,513.5,586,1935,858,369.75,339,464.25
sub-4806541_ses-NAPFU24_run-002_T1w,2312,2117,236.75,161,702.25,805.25,2525.25,1104.5,843,114.5,404.25
sub-4943065_ses-PREFU24_run-002_T1w,1462,1496,16.25,113.5,604.75,601.75,1930,1218.5,386,281,276
sub-4943065_ses-PREFU48_run-002_T1w,1472,1483.5,18.75,131,576,575.5,1857.5,1262,401.75,237,346.5
sub-5013589_ses-PREFU24_run-002_T1w,1674.5,1787,44,132.75,632.75,812.5,1956,1142.5,262.75,141.5,282.25
sub-5030375_ses-PREFU24_run-002_T1w,1502.25,1573.75,136.5,204,691.75,694,2053.5,1346.25,352.25,245,422.75
sub-5158901_ses-PREFU12_run-002_T1w,2008,1749.25,202.5,204.5,703,636.75,2240.25,820.25,370.5,384.5,464
sub-5158901_ses-PREFU24_run-002_T1w,2057.75,1745.25,176.75,215.5,625.5,594.75,2240.75,798.5,370.25,381,437
sub-5160587_ses-PREEN00_run-002_T1w,1772.25,1720,43.75,111.5,736.25,784.25,2296.75,1036.75,421.25,281,423.75
sub-5160587_ses-PREFU24_run-002_T1w,1753.5,1690.25,39,89.75,718.75,833,2371,1030.5,413.25,296.5,348.5
sub-5181071_ses-NAPFU24_run-002_T1w,1566.5,1569.25,88,166.25,573,661,2201,1080,479.5,137.5,379.5
sub-5184448_ses-NAPFU24_run-002_T1w,1420.5,1714.5,138.25,132.25,463,492.5,1860.5,845.25,184,308.25,306.75
sub-5184448_ses-NAPFU48_run-002_T1w,1366.75,1670,167.5,130.5,446.25,461.5,1820.75,828.5,240.5,303,338.25
sub-5352582_ses-NAPFU03_run-002_T1w,2112.75,1845.75,170.25,187.25,680,641,2261.75,1109.5,337.25,282.75,478.5
sub-5352582_ses-NAPFU24_run-002_T1w,2073.75,1828.75,159.25,183.75,741.25,643.5,2296,1098,384,256.5,371
sub-5360989_ses-PREFU12_run-002_T1w,1657,1493.25,43.25,117.25,585.75,622.75,2422.5,1049.25,474.25,143.75,338.25
sub-5452448_ses-NAPFU24_run-002_T1w,1685.75,2097,28.75,124.5,655.25,692.25,1923,916.5,290.5,283,404.25
sub-5452448_ses-NAPFU48_run-002_T1w,1646.5,2053.75,20.75,87.75,638.25,666.5,1875,942.5,322,293.25,378.5
sub-5458966_ses-NAPFU03_run-002_T1w,2070,1727.75,183.25,191.75,559.75,725,2560.5,1067,489.25,118,427
sub-5458966_ses-NAPFU24_run-002_T1w,2020.5,1724.75,208.25,212,572.75,732,2554.25,1007,474.25,122.5,497.25
sub-5458966_ses-NAPFU48_run-002_T1w,1994.5,1727,221,188.25,554,691.5,2458.25,1030,541.75,112,491.75
sub-5692079_ses-PREFU24_run-002_T1w,1869.5,1565.25,13.5,7.75,595.5,675.25,2897,963,613.75,128.25,331.75
sub-5692079_ses-PREFU48_run-002_T1w,1841.25,1543.75,14.25,7.5,560.25,684.25,2807.75,934.5,654.75,126.75,332.75
sub-5730499_ses-PREFU24_run-002_T1w,1724.75,1597.25,91.75,152,600.25,610.5,2295.75,798.5,582,181,380
sub-5730499_ses-PREFU48_run-002_T1w,1702.75,1610,101.25,165,633,598.75,2376,772.25,606.5,215.5,404
sub-5774407_ses-NAPFU12_run-002_T1w,1980,2054,198.25,188.25,714,728.75,2113.75,903.75,378.75,326.5,507.5
sub-5774407_ses-NAPFU24_run-002_T1w,1952.75,2095,193.25,178,763,742,2157.25,885.5,354,329.25,463.25
sub-5774407_ses-NAPFU48_run-002_T1w,2022.75,2062.25,213.5,191.75,654.25,792,2024,863.5,419.25,362,520.25
sub-5817042_ses-NAPFU24_run-002_T1w,1585.25,1557.75,129.25,160.75,513.75,664.75,1819.5,887.75,255,331.75,403.75
sub-5817042_ses-NAPFU48_run-002_T1w,1619.25,1530,134.75,161.5,536.75,702.5,1837.25,881.75,241,339,373.75
sub-5984591_ses-NAPFU24_run-002_T1w,1409.75,1598,67.75,190.5,598.75,517.25,2199.5,863.5,301.25,238,336.25
sub-5984591_ses-NAPFU48_run-002_T1w,1421.25,1576.75,64,178.25,567.25,492.75,2176.5,789.25,298.75,248.5,352.5
sub-5985051_ses-NAPFU24_run-002_T1w,1654.5,1965.5,201.25,176,589.75,668.25,2349.75,1083.5,323,355.75,457
sub-6008569_ses-PREFU24_run-002_T1w,1701.75,1559,118.5,178.25,526.5,453.5,1974.25,924.25,252.5,255.5,363.75
sub-6161064_ses-NAPFU03_run-002_T1w,1859.75,1627.25,195.75,196.25,680.75,682.5,1943.75,930,371.25,68.25,344
sub-6161064_ses-NAPFU24_run-002_T1w,1842,1652,174.75,195.25,737.75,734.75,1895.5,989,301.5,47.75,314.5
sub-6187101_ses-PREFU24_run-002_T1w,1537,1537.5,106.5,179.75,544.25,527.75,1850.5,987,196,193,368
sub-6245599_ses-NAPFU24_run-002_T1w,1646.5,1520,35.75,126.25,504.25,653,2371.75,1038.75,313.5,311.75,324.5
sub-6245599_ses-NAPFU48_run-002_T1w,1650.5,1503.5,73.75,146.5,449.25,618.75,2284.75,996.75,340.25,346.25,367.25
sub-6350639_ses-NAPFU24_run-002_T1w,1739.25,1878,79,80.75,521.5,537.5,1635,879,637.25,77,339.25
sub-6350639_ses-NAPFU48_run-002_T1w,1747.25,1870,92.25,76.75,490.25,545.75,1574,871.5,631.5,71.75,391.25
sub-6360867_ses-NAPFU03_run-002_T1w,1708,1776.5,96.75,175.25,631,678.25,1817.75,880.75,253.25,195,367.75
sub-6360867_ses-NAPFU24_run-002_T1w,1664.25,1759.75,82.75,167.25,634.25,702.5,1811.5,864,242.75,205.75,372.25
sub-6360867_ses-NAPFU48_run-002_T1w,1655.25,1720,88.25,175.25,643.5,681,1831,839.5,240.75,215.25,343.25
sub-6424373_ses-NAPFU24_run-002_T1w,2214,1818.25,155.5,121,693.5,849.5,2433.25,965.75,584.25,215.25,457
sub-6433158_ses-PREBL00_run-002_T1w,1421,1688.5,128.75,135.5,484.25,474,2140.25,986.75,559.5,484.25,338.5
sub-6433158_ses-PREFU24_run-002_T1w,1436.25,1638.25,104,98,488.25,464,2011,972.25,522.75,520.5,280.5
sub-6445003_ses-NAPFU24_run-002_T1w,1696.25,1354.25,127.75,165.5,689.75,700.25,1841,888.5,291,91.25,297.5
sub-6445003_ses-NAPFU48_run-002_T1w,1660.5,1416.75,155.25,183,670.25,678.5,1812,952,353.5,85,311.25
sub-6519252_ses-NAPFU24_run-002_T1w,1469.25,1702.75,50,105.5,468.75,558.75,1800,780.25,423.75,152.75,270.75
sub-6519252_ses-NAPFU48_run-002_T1w,1469.5,1734.5,51.25,137.5,452,535.5,1801.5,793.75,390.75,159.5,338
sub-6605596_ses-NAPFU24_run-002_T1w,2146.75,1555.5,170.25,190,963.25,870.25,2540.25,1245.25,574,189.75,520.5
sub-6605596_ses-NAPFU48_run-002_T1w,2068,1541.25,187.25,187,881.75,816.25,2506.25,1168.25,579.25,210.75,577
sub-6690963_ses-NAPFU12_run-002_T1w,1921.75,1724.25,127.75,249,606,756.75,1838.75,1070.5,267,198.5,412.5
sub-6690963_ses-NAPFU24_run-002_T1w,1944.75,1745.75,122.25,238.75,598.5,763.25,1945,1091.5,267.5,203,360.25
sub-6690963_ses-NAPFU36_run-002_T1w,1659.5,1615.75,91.75,221.75,583.75,749.25,1638.5,1068,210.75,191.5,334.75
sub-6690963_ses-NAPFU48_run-002_T1w,1789.5,1708.5,110,248.25,552.25,717.5,1824,1024.25,316.25,199.5,400
sub-6794127_ses-PREFU24_run-002_T1w,1923,1808.25,141.5,129.5,624.5,585.75,2424.75,1056.25,394.75,549,458.5
sub-6851811_ses-NAPFU24_run-002_T1w,1617,1651.75,90,144,641.25,756.5,2159.25,1288.75,280.5,310,332
sub-6852929_ses-NAPFU24_run-002_T1w,1716.75,1769,11.75,76.5,600.75,650,2484.5,1185.5,320,215.75,326.5
sub-6865719_ses-NAPFU24_run-002_T1w,1584,1604.25,15,147.75,522.25,522.25,2087.5,861,379.25,94.5,281
sub-7125565_ses-PREFU24_run-002_T1w,1824.75,1830.25,143.5,182.5,692,738.5,2475.5,1122,327.5,414.75,341
sub-7178383_ses-NAPFU24_run-002_T1w,1838,1681,39.75,143.25,554.25,574.5,2213.75,1132.25,455,351.5,377.5
sub-7237992_ses-PREFU12_run-002_T1w,2123,1570.5,381.75,248.25,552.5,816,2550.75,1071.25,558.5,290.75,494.5
sub-7237992_ses-PREFU24_run-002_T1w,2104.25,1537,327.75,237.5,554,846.75,2594.25,1006,544.25,297.25,494.75
sub-7237992_ses-PREFU48_run-002_T1w,2080.75,1534.5,341.25,247.75,583,792.5,2456.25,997,601,318,517.25
sub-7243782_ses-NAPFU24_run-002_T1w,1896.75,1551.75,174.75,140.25,593,528,1710.75,748.25,198.75,335.75,347
sub-7492583_ses-NAPFU24_run-002_T1w,1314.25,1697.25,109.25,181.75,482.25,503.25,1692.75,888.75,240.75,286.25,321
sub-7492583_ses-NAPFU48_run-002_T1w,1319.5,1670.5,80.25,176.25,488.75,489,1723.75,841.75,275.5,251,353.75
sub-7499557_ses-NAPFU24_run-002_T1w,1537.25,1572.5,34,152.25,585.25,630,1802,952,485,210.25,287.75
sub-7499557_ses-NAPFU48_run-002_T1w,1484.5,1509.25,51.75,152.5,566.25,628.75,1781.75,963.5,497.25,185.75,283
sub-7550757_ses-PREFU24_run-002_T1w,1688.5,1493,124.5,117.25,687.5,586.5,2064.75,1061.25,247.75,319,353.25
sub-7550757_ses-PREFU48_run-002_T1w,1667.25,1500.75,121,119.75,669.75,599.75,1986.75,1061.5,256.25,354.25,339.5
sub-7620567_ses-NAPFU24_run-002_T1w,1934.75,1812,99.75,154.75,614,686.5,2016.75,1112,307.5,293.5,275
sub-7620567_ses-NAPFU48_run-002_T1w,1962.25,1822.75,74.25,138.75,621.25,675,2028.5,1138.25,286,309.25,274.75
sub-7658420_ses-NAPFU24_run-002_T1w,2488.25,1790.5,305.25,302,613.5,1007.25,2388,1193.75,555,467.25,502.75
sub-7658604_ses-NAPFU24_run-002_T1w,2270.25,1863.5,232.75,258,807,693,2202.5,924,628.75,133.5,475.75
sub-7672530_ses-PREBL00_run-002_T1w,1456.75,1687.25,72.75,197,611.5,618.25,1896.25,1034,262.25,109,352.75
sub-7672530_ses-PREFU24_run-002_T1w,1383,1475,71,189,529.5,698,1861.5,958.25,223.25,83.75,297
sub-7755697_ses-PREFU24_run-002_T1w,1451,1949.5,141.5,255.75,608.25,575.5,2062,805,164,420,320.75
sub-7755697_ses-PREFU48_run-002_T1w,1436.5,1913.25,133.75,249.75,610,549,2049,832.75,202.25,404,330.25
sub-7760229_ses-PREFU24_run-002_T1w,1646.25,1807,138.25,220.25,653.75,786.5,2296,1047.5,598.5,248.25,414.25
sub-7760229_ses-PREFU48_run-002_T1w,1605.5,1755.5,148.25,224.75,645,798,2233.25,1057,636,215.75,407.75
sub-7855613_ses-NAPFU24_run-002_T1w,2017.5,1879,113.75,153,616.5,721.5,2220.75,1011.25,482.75,384.75,446.5
sub-7855613_ses-NAPFU48_run-002_T1w,1981.75,1886.25,113.75,163.5,640.25,681,2210.25,1026.25,491,378.75,457
sub-7863306_ses-PREEN00_run-002_T1w,1786.25,2029.75,102.25,165,625.25,688.25,2008.5,853.25,254,323.25,365.25
sub-7917918_ses-NAPFU24_run-002_T1w,1849.25,1666.75,156,140.75,760.75,827,1792.5,1041,565.25,201.25,314
sub-7945015_ses-NAPFU24_run-002_T1w,2007,1842,81.25,150.25,740.75,658,1798.25,1306.5,380.25,319.75,293
sub-7945015_ses-NAPFU48_run-002_T1w,2045.25,1849.75,99.25,168,708,674.25,1722.25,1301,378.25,364,283.5
sub-8120729_ses-PREFU24_run-002_T1w,1787.25,1799.5,124.75,177,696.75,676.5,2266.25,1054.25,552.75,121.75,330.5
sub-8120729_ses-PREFU48_run-002_T1w,1797.25,1745.75,124.25,175,694.25,667.25,2247.25,1029.75,527.25,140.5,306.5
sub-8477651_ses-NAPFU24_run-002_T1w,2039.5,1598.75,422,276.75,681.5,802.75,2184,1197,1189.5,305.75,518.75
sub-8478383_ses-PREFU24_run-002_T1w,1767.75,1607,190.75,230.5,569.5,663.25,2288.75,926.5,242.25,307.75,322.5
sub-8478383_ses-PREFU48_run-002_T1w,1765.5,1577.25,201,242.75,524,617.25,2191.75,852.75,299,324,437.25
sub-8822042_ses-NAPEN00_run-002_T1w,1454.5,1459,38.75,65,571,516.75,1874.75,814,500.5,341.25,226.25
sub-8822042_ses-NAPFU24_run-002_T1w,1382.25,1420.75,44,59.25,551,500.75,1816.75,808,514.25,353.5,206.25
sub-8889872_ses-NAPFU24_run-002_T1w,1587.75,1509.75,150.25,169.25,559,728.75,1851,787.75,266.25,495.5,447.5
sub-8889872_ses-NAPFU48_run-002_T1w,1585.25,1480.5,168.25,163.75,574,667,1872.25,762,286.25,427.75,439.25
sub-8969699_ses-NAPFU24_run-002_T1w,1629,1645.5,12.75,22.25,605.25,682.75,2514.75,1197.75,438,33.75,379.75
sub-9023102_ses-NAPBL00_run-002_T1w,2171,1894.75,112.25,99.75,604.75,704,2328.5,805.25,458.5,490,451.5
sub-9023102_ses-NAPEN00_run-002_T1w,2174.5,1878.25,112,83.75,643.25,735.75,2422,817.25,403.25,425.25,395.5
sub-9023102_ses-NAPFU24_run-002_T1w,2134.75,1875.5,77,82.75,606.25,720.5,2339.75,824.5,432,484.5,405.25
sub-9023102_ses-NAPFU48_run-002_T1w,2170.25,1895.75,81.75,87.75,613.75,703,2349.5,782.5,461,480.75,438.25
sub-9026274_ses-NAPFU24_run-002_T1w,1662,1831.5,162.25,243,651,545,1879,988.75,269.25,326.75,502.25
sub-9155520_ses-NAPBL00_run-002_T1w,1862.5,1774.5,173,203.75,583,636.25,2376.25,1223.5,551.25,278.5,506
sub-9155520_ses-NAPFU03_run-002_T1w,1860.5,1744.5,172.75,213,622.25,739,2496,1043.75,491,277.5,491
sub-9155520_ses-NAPFU24_run-002_T1w,1935.5,1684.25,139.25,209,633.5,687,2512,1106.5,520,283.25,410.25
sub-9191774_ses-NAPFU24_run-002_T1w,2025.75,1508.5,257.5,247.5,545,720,2464.25,1107,341,371.25,447.75
sub-9191774_ses-NAPFU48_run-002_T1w,2063.75,1491.5,291.25,257,555.5,655.5,2451,1110.75,361.25,385.75,446.75
sub-9249727_ses-NAPFU24_run-002_T1w,1390.25,1646.75,63.25,115,661.25,590.25,2968.25,958,440.75,23,375
sub-9249727_ses-NAPFU48_run-002_T1w,1395.5,1595,65.75,113.75,659.75,630.5,2914.75,912.25,411.75,18.5,366.75
sub-9327302_ses-NAPFU24_run-002_T1w,1569,1706.25,172,323.75,492.25,566,2010.5,910,405.25,320.75,509.25
sub-9360002_ses-NAPBL00_run-002_T1w,1576.25,1333.75,92,111.5,525.5,493.75,1746.5,625.25,357,152.25,351
sub-9360002_ses-NAPFU03_run-002_T1w,1570,1326.25,74.75,109.5,521,520.75,1790,669.25,303,124.25,328.25
sub-9360002_ses-NAPFU24_run-002_T1w,1598.25,1308.75,82.25,115.75,570.5,488.25,1683.75,618,365,168.75,328.25
sub-9488568_ses-NAPFU24_run-002_T1w,1281.25,1410.5,75.5,105.25,494,578.25,2020.5,1120,207.75,273.5,357.5
sub-9488568_ses-NAPFU48_run-002_T1w,1272,1375.75,110.25,124.25,463.75,622,1959.25,1070.75,212.5,286.75,382.5
sub-9539210_ses-PREFU24_run-002_T1w,1364.75,1440,161.5,168,441.75,516,2045,936.5,359,583.25,439.5
sub-9555827_ses-NAPFU24_run-002_T1w,1805.5,1871,116,213.75,642.75,896.5,1965.75,1160,361,248.75,364.25
sub-9566680_ses-NAPFU24_run-002_T1w,1861.5,1633.75,173.5,261,678.75,711.25,2334,929.25,550.25,79.75,455.5
sub-9605091_ses-PREFU24_run-002_T1w,1778.5,1717.5,118.75,114.5,699,659.25,2501.75,943.75,434,402.5,459
sub-9650197_ses-NAPFU24_run-002_T1w,1957.75,1910.75,50.25,109.75,603.5,687,2770,1063.25,791.25,183.25,349.5
sub-9650197_ses-NAPFU48_run-002_T1w,1903.75,1842,48.25,117,647.25,683.75,2741,1024.75,842.75,184,323.75
sub-9690995_ses-NAPFU03_run-002_T1w,1693.25,1806,139.75,230,522.75,623.75,2069,862.25,351.5,238,401
sub-9690995_ses-NAPFU24_run-002_T1w,1647.75,1885.25,157,224.75,586.25,555.5,2032.75,812.75,355.5,194,400
sub-9690995_ses-NAPFU48_run-002_T1w,1425.75,1620.5,85.5,213.5,527.75,544.5,2042.75,808,318.5,213.5,315
sub-9742435_ses-NAPFU24_run-002_T1w,1769.25,1461.25,180.25,166.75,592.25,770.5,2070.75,1107.5,644.25,329,366.75
sub-9742435_ses-NAPFU48_run-002_T1w,1776.5,1457.75,220,174.5,607.25,730.75,2028.25,1066,649.75,357.75,390
sub-9748277_ses-NAPBL00_run-002_T1w,1772.5,1733.5,184,171.25,571.75,663.5,2141.5,731.5,160.75,285.75,420.5
sub-9748277_ses-NAPFU24_run-002_T1w,1715.25,1731.25,199.5,177.5,551.75,619.75,2117.5,732.5,176,305,456
sub-9748277_ses-NAPFU48_run-002_T1w,1718,1707.5,202,167.75,552,578,2120.5,696.75,168.25,305.75,475
sub-9769696_ses-NAPFU24_run-002_T1w,2196.75,1869,160.5,219.5,632.5,750.75,2191.5,1077.75,287,282.75,487.25
sub-9779747_ses-NAPFU24_run-002_T1w,2073.75,1741,167.75,242.75,612.25,748.75,2339.75,881.75,301.5,242.5,332
sub-9779747_ses-NAPFU48_run-002_T1w,2017.75,1716,166.75,268,640.5,682,2364,872.75,334.5,217,391.25
sub-9827494_ses-PREFU24_run-002_T1w,1604.25,1541,63,179.25,668.5,775.5,2188.25,878.25,161.25,221.25,335.25
sub-9827494_ses-PREFU48_run-002_T1w,1557,1537.25,82,193,655.5,672,2110.25,908.5,220.5,281.5,355
sub-9909448_ses-PREBL00_run-002_T1w,1809.75,1570.25,154.25,190.25,629,665.5,1959.75,930.25,464.25,261.75,498.5
sub-9909448_ses-PREFU24_run-002_T1w,1813,1501.25,192,176.25,619,682.5,1880.75,888.75,514.5,289.5,440.25
sub-9909448_ses-PREFU48_run-002_T1w,1741.75,1529.5,203.25,186.5,594.25,613.75,1888,918.75,508.25,274,519.5
sub-9931234_ses-NAPFU24_run-002_T1w,1538.5,1659,100.5,107.75,548.5,539.25,1999.75,762.5,503.75,27.25,368.75
sub-9939055_ses-NAPFU24_run-002_T1w,1533,1710.25,105.5,158.25,485.25,538,2028.5,695.25,248.25,296.75,402.75
sub-9939055_ses-NAPFU48_run-002_T1w,1509.75,1691.25,110.5,160.25,503.75,525.5,2060,696,276.25,306.75,378
sub-1984879_ses-PREFU24_run-003_T1w,1664,1922.25,180.25,114.25,523.5,608.25,2122.75,1026.75,433,387.75,455.5
sub-3195342_ses-NAPFU48_run-003_T1w,1498.75,1421.75,213.75,240.75,562.75,588.5,1810.25,981.5,751.5,387.25,560.25
sub-5158901_ses-PREFU24_run-003_T1w,2157.25,1763.5,192.25,189.75,558,660,2290.25,844.75,355.75,437,421.25
sub-5774407_ses-NAPFU48_run-003_T1w,1968.75,2015.25,220.75,192.75,714.75,801.75,2029.75,867.25,371,349,495.5
sub-6519252_ses-NAPFU24_run-003_T1w,1506,1714.75,53.25,126.25,464,523.75,1799.75,747.75,422.75,147.5,314.75
sub-6519252_ses-NAPFU48_run-003_T1w,1434.25,1715.25,66.75,125.25,507.25,533.75,1778.75,746.25,477.5,177,346.5
sub-7672530_ses-PREFU24_run-003_T1w,1291,1534.25,32.25,165.75,529.5,711.25,1747,1054,228.75,91.75,192
sub-8822042_ses-NAPFU24_run-003_T1w,1396.5,1414.25,44,65.25,525.25,514,1854.5,799.25,511.5,344.25,259.25
sub-9023102_ses-NAPFU24_run-003_T1w,2084.75,1900.75,129.5,103.5,554.5,763,2268.25,840.5,439.75,424.5,445.5
sub-9488568_ses-NAPFU24_run-003_T1w,1291,1401,111.75,127.5,444.25,606.5,2016.75,1123.75,222.5,256.25,368.5
